25.5,37.5,11.5
25.5,39.5,11.5
25.5,41.5,11.5
25.5,43,12
25.6666666666667,50,11.6666666666667
25.5,51.5,11.5
25.5,53.5,11.5
25.5,55.5,11.5
25.3333333333333,57.5,11.3333333333333
25.5,59.5,11.5
25.5,61.5,11.5
25.5,63.5,11.5
25.5714285714286,65.4285714285714,11.5714285714286
26,67.3333333333333,11.6666666666667
27.6666666666667,24,11.6666666666667
27.5,25.5,11.5
27.5,27.5,11.5
27.5,29.5,11.5
27.3333333333333,31.5,11.5
27.5714285714286,33.5714285714286,11.4285714285714
27.5,35.5,11.5
27.5,37.5,11.5
27.5,39.5,11.5
27.5,41.5,11.5
27.5,43,12
27.5,50,11.5
27.5,51.5,11.5
27.5,53.5,11.5
27.5,55.5,11.5
27.5,57.5,11.5
27.5714285714286,59.5714285714286,11.4285714285714
27.3333333333333,61.5,11.5
27.5,63.5,11.5
27.5,65.5,11.5
27.5,67.5,11.5
28,69,11.5
29.5714285714286,23.5714285714286,11.5714285714286
29.5,25.5,11.5
29.5,27.5,11.5
29.4,29.4,11.6
29.5714285714286,31.5714285714286,11.4285714285714
29.5,33.5,11.5
29.4285714285714,35.4285714285714,11.5714285714286
29,37.5,11.5
29.4285714285714,39.5714285714286,11.4285714285714
29.5,41.5,11.5
29.5,43,12
29.5,50,11.5
29.5,51.5,11.5
29.4285714285714,53.4285714285714,11.4285714285714
29,55.5,11.5
29.4285714285714,57.5714285714286,11.5714285714286
29.5,59.5,11.5
29.5714285714286,61.4285714285714,11.4285714285714
29.4,63.6,11.6
29.5,65.5,11.5
29.5,67.5,11.5
29.5714285714286,69.4285714285714,11.5714285714286
31.6666666666667,22,11.6666666666667
31.5,23.5,11.5
31.5,25.3333333333333,11.3333333333333
31.3333333333333,27.5,11.3333333333333
31.5714285714286,29.5714285714286,11.4285714285714
31.5,31.5,11.5
31.25,33.25,11.75
31.6666666666667,35.6666666666667,11.5
31.5,37.5,11.5
31.5,39.5,11.5
31.5,41.5,11.5
31.6666666666667,43.3333333333333,11.5
32,45,11
32,48,11.5
31.5714285714286,49.5714285714286,11.4285714285714
31.5,51.5,11.5
31.5,53.5,11.5
31.5,55.5,11.5
31.8,57.4,11.4
31.3333333333333,59.6666666666667,11.5
31.5,61.5,11.5
31.5,63.3333333333333,11.3333333333333
31.4,65.4,11.2
31.5,67.6666666666667,11.3333333333333
31.5,69.5,11.5
31.6666666666667,71,11.6666666666667
33.6,21.8,11.6
33.5,23.5,11.5
33.5,25.5,11
33.5,27.5,11
33.5,29.5,11.5
33.4,31.2,11.6
33.6666666666667,33.6666666666667,11.5
33.5,35.5,11.5
33.3333333333333,37.3333333333333,11.5
33.6666666666667,39.6666666666667,11.5
33.4285714285714,41.4285714285714,11.4285714285714
33.5,43.5,11.5
33.6,45.2,11.4
33.5,47.6666666666667,11.3333333333333
33.5,49.5,11.5
33.4285714285714,51.5714285714286,11.4285714285714
33.6666666666667,53.3333333333333,11.5
33.3333333333333,55.6666666666667,11.5
33.5,57.5,11.5
33.6666666666667,59.3333333333333,11.5
33.3333333333333,61.6666666666667,11.5
33.5,63.5,11.5
33.5,65.5,11
33.4,67.6,11.2
33.5,69.5,11.5
33.5,71,11.5
35.5,21.6666666666667,11.6666666666667
35.5,23.5,11.5
35.5,25.5,11
35.5,27.6666666666667,11.3333333333333
35.5,29.5,11.5
35.5,31.75,11.5
35.5,33.5,11.5
35.3333333333333,35.3333333333333,11.5
35.6,37.8,11.6
35.5,39.5,11.5
35.5,41,11.5
35.5,43.5,11.5
35.5,45.5,11.5
35.5,47.5,11.5
35.5,49.5,11.5
35.4,51.8,11.4
35.5,53.5,11.5
35.5,55,11.5
35.4285714285714,57.5714285714286,11.4285714285714
35.5,59.5,11.5
35.5,61.5,11.5
35.5,63.5,11.5
35.5,65.3333333333333,11.3333333333333
35.5,67.5,11
35.5,69.5,11.5
35.5,71,11.5
37.3333333333333,22,11.6666666666667
37.5714285714286,23.4285714285714,11.4285714285714
37.5714285714286,25.5714285714286,11.4285714285714
37.5,27.5,11.5
37.4285714285714,29.4285714285714,11.5714285714286
37.5714285714286,31.5714285714286,11.4285714285714
37.5,33.5,11.5
37,35,11.5
37.5,37.5,11.5
37.5,39.5,11.5
37.5,41.6666666666667,11.3333333333333
37.5,43.5,11.5
37.3333333333333,45.3333333333333,11.5
37.5,47.5,11.5
37.5,49.5,11.5
37.6,51.6,11.4
37.5,53.5,11.5
37.5714285714286,55.4285714285714,11.5714285714286
37.3333333333333,58,11.6666666666667
37.5,59.5,11.5
